	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AC004906.3	2.4509455615649824	-0.3586277473137348	0.15568857231873998	-2.303494353969147	0.021251044464704286	0.08398066677983189
SDK1	45.20006884717874	0.25795019353638743	0.11700298091202457	2.2046463391419246	0.027478921351906056	0.09992601357286945
AP5Z1	3053.798344671468	-0.10242206669091397	0.030072365680280468	-3.405853326599969	0.0006595760423599494	0.00863583217465788
ZDHHC4	387.63362696238397	-0.0743795801388523	0.029887245353202932	-2.4886729860797043	0.012822084289821076	0.06058834486207358
C7orf26	1342.3102968918136	-0.09347393033939393	0.029606830673625358	-3.157174483476993	0.0015930599111642716	0.015456111945903826
AC073343.13	3.2931089287509328	-0.3185290677602805	0.10627494696033567	-2.9972169064376306	0.002724567798097283	0.0219482136690853
ZNF12	333.33085405994956	0.12522408375776364	0.05233709434981443	2.392644935937443	0.016727419976108573	0.07226354383382384
CCZ1B	208.85008088989017	0.11955992009975565	0.05350521714849428	2.2345469558218634	0.025447106568332652	0.09501181603316322
C1GALT1	910.5309770737007	0.15163365650431093	0.04927543026353374	3.077267021177639	0.002089080720696351	0.018529338918301178
GLCCI1	506.1380476096684	0.1415914209495612	0.05570167855360041	2.541959679245772	0.011023288910924947	0.05482255141140491
VWDE	11.177098164907598	-0.2722056262593935	0.11590785576793326	-2.3484657226719325	0.018850934198271246	0.07780872594504668
ANKMY2	178.93321877392506	0.078508713304132	0.03320104506572906	2.3646458461986986	0.018047319793956153	0.07582541874367255
TSPAN13	106.76564012628529	0.1979064555791936	0.07114144135139958	2.7818730098768256	0.005404618328345241	0.03475102331042268
SNX13	1035.0429236169412	0.16773402085720676	0.05351035027724779	3.134608911886081	0.001720833613657093	0.016311371255772294
AC005083.1	3.4414170466229654	0.3252468444329209	0.1323136326994761	2.45815066669399	0.01396545704784802	0.0640602912648815
CDCA7L	347.88130627217186	0.16695545621936228	0.07243773093751545	2.304813445404268	0.021177023760922446	0.08381074220939527
IGF2BP3	15.394425729068264	0.27359894089480014	0.10326073606095339	2.649593169017297	0.008058874851446945	0.04468689150673449
CCDC126	269.611069947678	0.25971440511618155	0.07260241949072159	3.5772141884248416	0.0003472756056601521	0.005687173961829529
AC003090.1	9.118052884699848	0.42380284450594385	0.11979749121838733	3.537660431747804	0.00040368885792931236	0.006254950591030624
CTD-2227E11.1	3.62983465374486	0.44265329931717534	0.16533418855445803	2.677324654914755	0.007421268597055247	0.04242222415415086
NFE2L3	288.91144343284407	0.22453747290386833	0.06056387045054917	3.7074491975740678	0.00020935739796034233	0.004127850199090912
CBX3	2345.310617038749	0.12954547186167692	0.04854931820495861	2.6683273143977075	0.007622995398387726	0.04302685344940551
SNX10	1924.57154177473	0.27883596297156943	0.07011000577473644	3.9771208102231483	6.9754730729907e-05	0.0019922651981315663
SKAP2	5812.564398140741	0.17125155742397422	0.0721863704766681	2.3723530673886106	0.017675191673954427	0.07471427911849039
HOXA9	33.03848820205198	0.3567655926762838	0.08029331128420819	4.443279109681597	8.859811093730218e-06	0.0004977546105529327
HOXA10	14.947863345278854	0.31137179252764835	0.08235075213388517	3.7810436997760832	0.0001561722550005925	0.003408954667863089
CREB5	8112.521813218506	0.37063292107506346	0.09854166994088644	3.7611796237814943	0.0001691139280469882	0.0036020814094361612
TRIL	3.8492115113471415	-0.5454958415066354	0.15976010819118952	-3.414468403174996	0.0006390660542392451	0.008477211209483587
CPVL	3106.450722962744	-0.17789760403730703	0.06783890041006105	-2.622353884894682	0.008732470358857	0.04717312098606982
CHN2	151.12684910287396	-0.17649861821788448	0.060638679328272375	-2.9106606570765665	0.00360665493233783	0.02648096550412988
SCRN1	423.4938321933619	-0.1279238749554742	0.05551547191813983	-2.304292308711776	0.02120624042071821	0.08387301681720867
GARS	1901.5363960236705	-0.11963909296757791	0.04471521018406428	-2.6755793492885154	0.007460021153760637	0.04249918607052329
ADCYAP1R1	7.432607442924002	-0.42638773267334373	0.15544819448514438	-2.7429571252697444	0.006088863499849275	0.037536188908346244
AVL9	1485.948938916705	0.1717997364368427	0.042668421394828536	4.026390731616451	5.663954132038012e-05	0.0017450094556215694
KBTBD2	1834.6961754980546	0.1675882171572901	0.046238774710813155	3.6244086960656166	0.00028962331136617045	0.0050366611838966145
FKBP9	409.2916159103636	0.24385849942158172	0.07717757373238639	3.1597067338131444	0.0015792801469650176	0.015359866423252027
NT5C3A	1076.2070932815827	0.19681195357170422	0.05210576946257767	3.7771624064213167	0.00015862530158765233	0.003436929515434097
SEPT7-AS1	16.889678757484337	0.16415049555762104	0.06989851667754328	2.3484117168735095	0.01885366806736593	0.07780872594504668
SEPT7	3241.9479943995584	0.08822330316111751	0.037119248310369106	2.3767534952067635	0.01746575575980459	0.0741068761774899
RP11-182J23.1	11.356696719981306	0.3126525539013879	0.1384244892798108	2.258650586525864	0.023905128461291673	0.09096139478410538
ANLN	112.6016469619962	0.25829511187329307	0.11175360418443026	2.3112911101016578	0.020816780729005006	0.083075760231732
AOAH-IT1	56.116556380998865	0.3193122266389941	0.11261433503228732	2.835449204112825	0.004576129158124857	0.03110282832580336
GPR141	637.5848943539739	0.16935375326679258	0.0712109319057229	2.3781988064838453	0.017397443269610853	0.07390121916891983
NME8	403.35163157416804	0.1829628242385799	0.0751167453606246	2.4357128807991066	0.014862476367703567	0.06676420047317609
FAM183BP	4.939429069466967	-0.2768134853541519	0.12498761748812451	-2.214727273927378	0.026778789644618738	0.0983082964859412
LINC00265	152.69470542792826	-0.15983667768389653	0.047212456565144306	-3.3854768277806517	0.0007105470837070636	0.009077438586235184
CICP22	1.8655877516124209	-0.3336254575313347	0.14710562231147853	-2.2679313835124724	0.02333338916875781	0.08944342677945234
AC004987.9	20.758342250494604	-0.29544402413889026	0.08491729807634718	-3.4791971816303358	0.0005029183933725033	0.0072556993828128465
CDK13	1188.7494754256443	0.08812852996603691	0.032663185094321694	2.698099701898256	0.006973655126166259	0.04086134072330596
BLVRA	1007.9786549114643	-0.12701513036605774	0.047903287030607644	-2.651490915120331	0.008013726887092617	0.04455035084589299
MRPS24	737.6969495021649	-0.11039151727911925	0.04283208016895082	-2.5773092701470657	0.009957281618201324	0.051193335805290396
UBE2D4	240.4848170998373	-0.10080031908097752	0.03824617789923727	-2.6355658164469227	0.008399713423790093	0.0458527566117595
POLR2J4	340.29931137219916	-0.10341056464346579	0.03978019595874462	-2.5995488999277723	0.009334637793077557	0.049245061110320995
POLM	1628.0305561567156	-0.08303472645760201	0.03315282226725123	-2.5046050616216995	0.012258819142307337	0.05871691567921209
DDX56	2091.6518475	-0.13618075161803114	0.0372870953116181	-3.652222048403949	0.0002599809296472317	0.004716994420354826
TMED4	2100.034896034884	-0.06410626640145159	0.01723472504984787	-3.719599019771856	0.00019953930918989763	0.003996979937522806
ZMIZ2	3990.1064510452948	-0.170416109161342	0.05174633404345812	-3.2932982077188595	0.0009901939128274199	0.011398071275640615
RP4-647J21.1	478.0182663680534	-0.22616068804521902	0.0677426454199146	-3.338527550014066	0.0008422367795975997	0.010156609892147417
MYO1G	13871.920586561466	-0.2614269202591252	0.047588608389879564	-5.493476886681173	3.940967067163124e-08	7.776733112616025e-06
SNHG15	838.7190137900963	-0.3470825409974932	0.08621449863882023	-4.025802463359807	5.678134170154451e-05	0.0017471238348038378
NACAD	16.120950102080474	-0.39286966302827386	0.09894834987484932	-3.9704518925801047	7.173644036930113e-05	0.0020340916092015044
TBRG4	1357.2129372035615	-0.13732680463339159	0.03775934606332928	-3.6368957344512696	0.00027594356337023556	0.0049015091332553044
ADCY1	9.276708518077012	-0.44371934098620336	0.12172199017202512	-3.645350691022316	0.0002670274140967433	0.00480830585700448
AC073115.6	2.591565028368811	-0.43084584344613214	0.17984790033030584	-2.395612307148693	0.01659263022288077	0.07190240142136554
HUS1	401.767016519463	-0.10640996491435883	0.03242437878056672	-3.2817888550615737	0.0010315081349976266	0.011689283217531243
C7orf57	2.728253050650299	0.4461726888435616	0.13727603612976208	3.2501862773908377	0.001153294382004793	0.012499868342772785
IKZF1	7042.225900493362	0.07023557216913831	0.030015816233531927	2.3399520980100883	0.01928621336001511	0.07889031753492551
GRB10	3386.3610372984385	0.28759852676172803	0.12023047462482893	2.392060146640524	0.01675409652817753	0.07235260676492944
SUMF2	1664.502108484324	-0.17916999369783776	0.04684082001969852	-3.8250823453237857	0.00013072838353503165	0.003027547636921388
CHCHD2	4405.603080789562	-0.0833267784529066	0.036382102753524125	-2.2903233223603388	0.0220025808083221	0.08599699164516399
TRIM60P18	14.108102000043397	0.17667494730652705	0.07180323656007712	2.4605429472347637	0.013872696735110778	0.06385478514094511
ZNF680	45.02461224736458	0.20346618421997498	0.0746825120274546	2.7244153777952356	0.006441543523511334	0.03881938760364315
ZNF107	332.58145579435177	0.31739502869139546	0.0824853086392722	3.847897691447566	0.00011913578309591833	0.0028690169333066918
ZNF138	68.48200622157252	0.13671420941099996	0.061028815008347774	2.240158348024611	0.025080644656997	0.09408245502193101
EEF1DP4	7.087972212200899	0.34460927914163403	0.13758352501977827	2.5047277942042467	0.01225456650405326	0.05871691567921209
ZNF273	101.88783547507572	0.15643726980083317	0.06350006730711477	2.4635764407025342	0.013755855994776337	0.06353943845524469
ZNF117	1049.4761176997608	0.21431483772182314	0.08506165968408272	2.519523349506512	0.011751384601651883	0.05705323508207442
INTS4P1	4.040021718039665	-0.4591206290047215	0.14469494589565568	-3.173024642725314	0.0015085971918169436	0.014909261237174324
ZNF92	76.55345509152038	0.20735864693858627	0.0698215786392547	2.9698361306028422	0.002979586437821132	0.023325765697001694
VKORC1L1	370.4002299157448	0.0998058191953647	0.04085111115107333	2.443160452264525	0.014559262695850488	0.06589080636974089
GUSB	2727.895213954842	-0.13282624931672357	0.039938251188766385	-3.3257903228893566	0.0008816822652329828	0.010520703371798066
ASL	1188.1592517712916	-0.11505572236352939	0.0441876108629332	-2.6038004797413463	0.009219641107146523	0.048863089106076646
TPST1	1766.7473379103278	0.3426236708546693	0.1212859412464097	2.8249248621369927	0.00472917045721811	0.031700843067657726
GS1-124K5.12	844.3657089983085	-0.12275188417484757	0.03195060317677098	-3.841926973826015	0.00012207215890196006	0.0028973329404593444
AUTS2	733.1039489404471	-0.4007015508866367	0.14147948280431097	-2.8322237468232183	0.004622549006040039	0.03128441705240913
WBSCR17	7.059003546253616	-0.28908625351295003	0.1275020964575856	-2.267305883939849	0.023371546283243554	0.08951594651989193
STAG3L3	68.09978081513201	-0.13326308069146955	0.048957409249767686	-2.722020685604435	0.0064884080927341626	0.03894512821272338
GTF2IP4	522.4615478587025	0.19486889426810783	0.07026662299095905	2.7732782076802085	0.00554946548405058	0.035438509591515295
FZD9	9.83401549825064	0.364389062309792	0.11050836627159284	3.297388918176971	0.000975882678260699	0.01128297820155113
BCL7B	1274.5994732154325	-0.06330100316561156	0.02597028955905401	-2.437439252329898	0.014791699310299992	0.0665707024920995
MLXIPL	46.164751542390185	0.28314373284102584	0.11963354324217222	2.3667587297641317	0.017944626711601686	0.0755268556306916
WBSCR22	814.1268825856079	-0.15521308758746283	0.04696462171232305	-3.304893810030124	0.0009501239107273731	0.011077201472869867
CLIP2	490.5854281959421	-0.11102859300017531	0.04984194946595003	-2.2276133696581324	0.025906308343655236	0.09616701963510159
GTF2IRD1	23.193730750488204	0.42828340998444864	0.1086862590266889	3.940547902005531	8.129571427431224e-05	0.0021965567651464203
STAG3L2	106.96865345899737	-0.11127061685935517	0.045195314213788196	-2.4619945406952986	0.013816676982892281	0.06372431839299189
MDH2	3082.902560075825	-0.13863252335078263	0.03342776798937878	-4.14722644344161	3.365271864629542e-05	0.001263405602386157
POMZP3	232.0306503374775	-0.1225538222476717	0.05521643328728452	-2.219517179062233	0.026451559806676076	0.0974365772144407
DTX2P1	157.98654013227664	-0.13399203656131692	0.04631981245533411	-2.892758615776447	0.0038187465505454972	0.027571881278311106
PMS2P9	36.8773209323371	-0.13531541310573242	0.05762163104719156	-2.3483440271746283	0.018857095129396664	0.07780872594504668
PTPN12	3468.491477602833	0.12760234406088236	0.04914327203621443	2.5965374053003685	0.009416865186275256	0.04952768593851508
APTR	153.53769622061523	0.15279311700846115	0.05892205709012356	2.5931395568005744	0.009510417028983323	0.04986390588516355
RSBN1L	1138.9649834902254	0.1586485884202246	0.060467932642174496	2.623681371067285	0.008698511808365669	0.04704289160777963
TMEM60	391.87028049510576	0.20718280588122023	0.07067652891642519	2.9314230488910025	0.003374129472094799	0.02536434011903617
GNAI1	22.30988685905194	0.1901594861869743	0.07524598016721787	2.5271713620366976	0.011498538279357134	0.056375892915032914
SEMA3C	88.08743774607268	0.1997107953333853	0.07575481949418958	2.6362784132658805	0.008382092591329902	0.0458404087959652
RUNDC3B	7.5079461526710105	0.21636791904553887	0.09165503445646687	2.3606768611091025	0.018241617784631365	0.076346206458132
SLC25A40	1064.4462002183188	0.19380309992045705	0.06854120905074576	2.827541308426166	0.004690696321646522	0.03153146285809516
ADAM22	58.37770651704334	0.15346044897358485	0.05631231192845051	2.7251669078792067	0.006426898850493747	0.0387806580372098
AC003991.3	10.305692338558314	0.463092943478281	0.14126489775869086	3.2781883597816193	0.001044756550739471	0.011786877530259183
STEAP4	6283.24368737485	0.3589001323924144	0.12044703155003136	2.979734143496382	0.0028849865130116457	0.022817099361106017
STEAP1	4.092372426163312	0.5185241363678961	0.17299950069745895	2.9972579936787773	0.002724200583871293	0.0219482136690853
GTPBP10	167.62710916110024	0.11707641772204443	0.04343151667502108	2.6956557515150976	0.007025022667978936	0.04104218153197804
CLDN12	23.21145378801308	0.2796795708604547	0.07734778609239133	3.6158704080602853	0.0002993401082847869	0.005139457684919774
CDK14	440.51064105111004	0.1922660922301711	0.052090806533596754	3.690979369001825	0.000223392258308698	0.00428084827579196
AC002456.2	10.188606604089562	0.42548958171323287	0.1334935690502413	3.187341418320284	0.001435871721431662	0.014408108028326302
SAMD9	1231.6123085512745	0.3017858774570831	0.07614332559946511	3.9633923929795234	7.38921782179806e-05	0.0020708022761862944
SAMD9L	1975.3958100156267	0.27866005595145577	0.06732942644888576	4.1387558256270776	3.4919434904423376e-05	0.0012966894979983157
HEPACAM2	71.69094634388681	0.37102667707960074	0.13681947822215923	2.711797193650673	0.006691952221341051	0.03967810856443016
BET1	163.74501034759015	0.09672278570252453	0.037606414640778206	2.5719757287801635	0.010111998060512767	0.051687209603011056
PDK4	723.9401788070722	0.27800339321706435	0.09318544528292236	2.983334922884279	0.00285125797106654	0.02262528633272043
SLC25A13	282.7056447486293	-0.08844109589963034	0.039810873356536464	-2.221531165809237	0.026315006234974594	0.09714338340638348
SDHAF3	476.9256940379445	0.37607742413746464	0.07915877486283639	4.75092527378195	2.024879567189197e-06	0.00016786411277427597
TAC1	2.3689786126932746	-0.7967734626594926	0.24209436267268986	-3.2911690047765614	0.0009977195270381215	0.011431165617605196
OR7E38P	173.63305028118282	-0.11486583003449681	0.04858169971209633	-2.3643847521847086	0.01806004548554338	0.0758521910392822
AC004967.7	77.44689210066335	-0.16737980632097385	0.04383150646749985	-3.818709869009008	0.00013415142736079603	0.0030799361837439677
BAIAP2L1	49.51521140063385	0.1454845054502559	0.06289028636099313	2.313306455867734	0.02070579600083415	0.08275733028321343
NPTX2	7.511992125992958	-0.36656918763718127	0.12531015416904823	-2.9252951611779627	0.003441296492778686	0.025704529088167696
